Gage_ID,Gage_Name,Terminal_Catchment_ID,Upstream_Catchment_ID
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710625087
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710625095
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710879064
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710625113
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710305637
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710305639
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710305640
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710305641
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710305645
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710305647
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710559604
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710559610
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710559614
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710559617
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710559625
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710240156
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710240161
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710240165
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710240170
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710240187
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710494147
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710748113
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710174683
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710748125
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710428638
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710748128
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710428650
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710428654
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710428657
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710428660
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710428664
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710682626
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710682628
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710428676
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710682639
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710936601
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710363164
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710682652
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710363177
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710363178
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710363179
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710617148
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710363197
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710363202
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710617161
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710871123
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710297685
